Tarih	Urun	SatisNetTutar	Kur	Sicaklik
2017-09-01	Meyve	12716.93	3.6108	-1.5
2017-09-01	Sebze	12979.43	3.6108	-1.5
2017-09-02	Meyve	10585.99	3.7384	5.33
2017-09-02	Sebze	13243.4	3.7384	5.33
2017-09-03	Meyve	9801.26	3.7005	9.22
2017-09-03	Sebze	12518.81	3.7005	9.22
2017-09-04	Meyve	20857.56	3.7182	10.5
2017-09-04	Sebze	22366.61	3.7182	10.5
2017-09-05	Meyve	14611.87	3.5451	18.83
2017-09-05	Sebze	14074.28	3.5451	18.83
2017-09-06	Meyve	14593.01	3.5387	19.11
2017-09-06	Sebze	11994.35	3.5387	19.11
2017-09-07	Meyve	17594.93	3.6274	26.06
2017-09-07	Sebze	14406.55	3.6274	26.06
2017-09-08	Meyve	10177.82	3.525	26.94
2017-09-08	Sebze	8691.04	3.525	26.94
2017-09-09	Meyve	17089.79	3.4038	24.33
2017-09-09	Sebze	16276.79	3.4038	24.33
2017-09-10	Meyve	13673.53	3.6016	15.94
2017-09-10	Sebze	13315.0	3.6016	15.94
2017-09-11	Meyve	10802.44	3.8788	14.61
2017-09-11	Sebze	17815.19	3.8788	14.61
2017-09-12	Meyve	18781.15	3.8519	13.61
2017-09-12	Sebze	20681.16	3.8519	13.61
2017-09-13	Meyve	12481.25	3.424	25.78
2017-09-13	Sebze	11817.44	3.424	25.78
2017-09-14	Meyve	11846.71	3.4316	26.33
2017-09-14	Sebze	10126.99	3.4316	26.33
2017-09-15	Meyve	12534.53	3.452	25.72
2017-09-15	Sebze	12366.12	3.452	25.72
2017-09-16	Meyve	16495.43	3.4298	25.28
2017-09-16	Sebze	14553.87	3.4298	25.28
2017-09-17	Meyve	18506.97	3.4298	24.28
2017-09-17	Sebze	17043.81	3.4298	24.28
2017-09-18	Meyve	14444.5	3.4298	25.17
2017-09-18	Sebze	14812.17	3.4298	25.17
2017-09-19	Meyve	11496.08	3.4512	25.33
2017-09-19	Sebze	11452.05	3.4512	25.33
2017-09-20	Meyve	11463.8	3.4876	28.78
2017-09-20	Sebze	10814.13	3.4876	28.78
2017-09-21	Meyve	12059.6	3.4733	23.61
2017-09-21	Sebze	11014.24	3.4733	23.61
2017-09-22	Meyve	12177.43	3.5065	19.61
2017-09-22	Sebze	11879.79	3.5065	19.61
2017-09-23	Meyve	17112.29	3.4838	19.56
2017-09-23	Sebze	17123.11	3.4838	19.56
2017-09-24	Meyve	16573.65	3.4838	21.06
2017-09-24	Sebze	16728.93	3.4838	21.06
2017-09-25	Meyve	12146.48	3.4838	22.72
2017-09-25	Sebze	13405.08	3.4838	22.72
2017-09-26	Meyve	10361.45	3.5137	23.22
2017-09-26	Sebze	11203.95	3.5137	23.22
2017-09-27	Meyve	10105.44	3.532	20.89
2017-09-27	Sebze	9653.34	3.532	20.89
2017-09-28	Meyve	10828.99	3.5632	20.11
2017-09-28	Sebze	10474.81	3.5632	20.11
2017-09-29	Meyve	12998.43	3.5695	18.17
2017-09-29	Sebze	12151.24	3.5695	18.17
2017-09-30	Meyve	19457.63	3.5496	17.06
2017-09-30	Sebze	17493.96	3.5496	17.06
2017-10-01	Meyve	13131.2	3.6994	2.89
2017-10-01	Sebze	14129.21	3.6994	2.89
2017-10-02	Meyve	10071.18	3.7021	5.67
2017-10-02	Sebze	15853.68	3.7021	5.67
2017-10-03	Meyve	12097.61	3.7495	9.61
2017-10-03	Sebze	15365.73	3.7495	9.61
2017-10-04	Meyve	15118.97	3.7182	11.17
2017-10-04	Sebze	16869.3	3.7182	11.17
2017-10-05	Meyve	14388.53	3.5903	15.83
2017-10-05	Sebze	15552.25	3.5903	15.83
2017-10-06	Meyve	22393.24	3.5193	18.33
2017-10-06	Sebze	17105.68	3.5193	18.33
2017-10-07	Meyve	15205.05	3.6274	26.78
2017-10-07	Sebze	12510.55	3.6274	26.78
2017-10-08	Meyve	8896.85	3.5359	26.83
2017-10-08	Sebze	8612.87	3.5359	26.83
2017-10-09	Meyve	18148.54	3.4038	26.22
2017-10-09	Sebze	16738.26	3.4038	26.22
2017-10-10	Meyve	11743.75	3.6934	17.22
2017-10-10	Sebze	11208.35	3.6934	17.22
2017-10-11	Meyve	10936.31	3.8508	13.83
2017-10-11	Sebze	19390.57	3.8508	13.83
2017-10-12	Meyve	23437.97	3.8519	11.22
2017-10-12	Sebze	23461.55	3.8519	11.22
2017-10-13	Meyve	10995.89	3.6423	16.33
2017-10-13	Sebze	11643.89	3.6423	16.33
2017-10-14	Meyve	16976.66	3.6453	15.83
2017-10-14	Sebze	17711.28	3.6453	15.83
2017-10-15	Meyve	16505.55	3.6453	15.56
2017-10-15	Sebze	17126.77	3.6453	15.56
2017-10-16	Meyve	13692.97	3.6453	17.94
2017-10-16	Sebze	15774.61	3.6453	17.94
2017-10-17	Meyve	11008.23	3.6376	17.94
2017-10-17	Sebze	11277.05	3.6376	17.94
2017-10-18	Meyve	10242.27	3.6521	20.0
2017-10-18	Sebze	11708.41	3.6521	20.0
2017-10-19	Meyve	10678.54	3.6723	17.94
2017-10-19	Sebze	12331.03	3.6723	17.94
2017-10-20	Meyve	11439.0	3.6575	17.56
2017-10-20	Sebze	12149.45	3.6575	17.56
2017-10-21	Meyve	17288.91	3.6569	17.28
2017-10-21	Sebze	17727.22	3.6569	17.28
2017-10-22	Meyve	17969.94	3.6569	18.67
2017-10-22	Sebze	17324.7	3.6569	18.67
2017-10-23	Meyve	13280.91	3.6569	19.72
2017-10-23	Sebze	14772.63	3.6569	19.72
2017-10-24	Meyve	11848.51	3.6959	18.28
2017-10-24	Sebze	12009.27	3.6959	18.28
2017-10-25	Meyve	12280.41	3.7085	16.89
2017-10-25	Sebze	12773.41	3.7085	16.89
2017-10-26	Meyve	12124.08	3.7283	13.33
2017-10-26	Sebze	14197.85	3.7283	13.33
2017-10-27	Meyve	11862.53	3.7635	14.17
2017-10-27	Sebze	12258.72	3.7635	14.17
2017-10-28	Meyve	16312.77	3.8147	14.94
2017-10-28	Sebze	17682.6	3.8147	14.94
2017-10-29	Meyve	15666.83	3.8147	13.33
2017-10-29	Sebze	16352.69	3.8147	13.33
2017-10-30	Meyve	13247.47	3.8147	13.0
2017-10-30	Sebze	15855.7	3.8147	13.0
2017-10-31	Meyve	12779.42	3.7674	10.22
2017-10-31	Sebze	14160.75	3.7674	10.22
2017-11-01	Meyve	13508.93	3.7594	5.56
2017-11-01	Sebze	14148.61	3.7594	5.56
2017-11-02	Meyve	17543.09	3.6723	4.89
2017-11-02	Sebze	20794.4	3.6723	4.89
2017-11-03	Meyve	17672.86	3.7438	8.78
2017-11-03	Sebze	20332.45	3.7438	8.78
2017-11-04	Meyve	13254.67	3.7237	12.72
2017-11-04	Sebze	15119.62	3.7237	12.72
2017-11-05	Meyve	13262.26	3.5958	16.0
2017-11-05	Sebze	13349.14	3.5958	16.0
2017-11-06	Meyve	24275.38	3.5193	22.0
2017-11-06	Sebze	16203.82	3.5193	22.0
2017-11-07	Meyve	11705.56	3.6015	25.83
2017-11-07	Sebze	10116.93	3.6015	25.83
2017-11-08	Meyve	10957.58	3.5318	28.0
2017-11-08	Sebze	9756.0	3.5318	28.0
2017-11-09	Meyve	13542.55	3.4038	25.67
2017-11-09	Sebze	13557.15	3.4038	25.67
2017-11-10	Meyve	10324.12	3.6785	17.06
2017-11-10	Sebze	11134.4	3.6785	17.06
2017-11-11	Meyve	15558.08	3.8617	13.72
2017-11-11	Sebze	19069.09	3.8617	13.72
2017-11-12	Meyve	14093.94	3.8519	12.67
2017-11-12	Sebze	15731.68	3.8519	12.67
2017-11-13	Meyve	12365.56	3.8617	16.78
2017-11-13	Sebze	15290.41	3.8617	16.78
2017-11-14	Meyve	11850.39	3.8631	16.11
2017-11-14	Sebze	13171.78	3.8631	16.11
2017-11-15	Meyve	10855.34	3.8637	15.83
2017-11-15	Sebze	13140.32	3.8637	15.83
2017-11-16	Meyve	11305.18	3.8809	14.89
2017-11-16	Sebze	12798.02	3.8809	14.89
2017-11-17	Meyve	12351.44	3.8657	15.39
2017-11-17	Sebze	13495.91	3.8657	15.39
2017-11-18	Meyve	15525.69	3.8765	15.22
2017-11-18	Sebze	16518.76	3.8765	15.22
2017-11-19	Meyve	18048.72	3.8765	14.33
2017-11-19	Sebze	19286.1	3.8765	14.33
2017-11-20	Meyve	12414.22	3.8765	9.22
2017-11-20	Sebze	14670.85	3.8765	9.22
2017-11-21	Meyve	11309.2	3.8844	7.22
2017-11-21	Sebze	14170.83	3.8844	7.22
2017-11-22	Meyve	11409.12	3.9497	11.17
2017-11-22	Sebze	13476.53	3.9497	11.17
2017-11-23	Meyve	10703.51	3.9566	12.33
2017-11-23	Sebze	15467.99	3.9566	12.33
2017-11-24	Meyve	10804.46	3.9143	12.5
2017-11-24	Sebze	14165.54	3.9143	12.5
2017-11-25	Meyve	16721.0	3.9337	11.83
2017-11-25	Sebze	17685.81	3.9337	11.83
2017-11-26	Meyve	17151.65	3.9337	13.28
2017-11-26	Sebze	18254.63	3.9337	13.28
2017-11-27	Meyve	12736.62	3.9337	15.39
2017-11-27	Sebze	14820.61	3.9337	15.39
2017-11-28	Meyve	11852.48	3.9258	10.89
2017-11-28	Sebze	12718.83	3.9258	10.89
2017-11-29	Meyve	12107.24	3.9187	11.11
2017-11-29	Sebze	12227.13	3.9187	11.11
2017-11-30	Meyve	11851.21	3.9477	14.61
2017-11-30	Sebze	12900.05	3.9477	14.61
2017-12-01	Meyve	14336.11	3.8474	4.28
2017-12-01	Sebze	16600.23	3.8474	4.28
2017-12-02	Meyve	18452.28	3.6723	3.56
2017-12-02	Sebze	22579.96	3.6723	3.56
2017-12-03	Meyve	19580.48	3.7438	8.06
2017-12-03	Sebze	20737.24	3.7438	8.06
2017-12-04	Meyve	12951.58	3.7127	12.44
2017-12-04	Sebze	14188.63	3.7127	12.44
2017-12-05	Meyve	14173.54	3.5711	19.11
2017-12-05	Sebze	15438.17	3.5711	19.11
2017-12-06	Meyve	17358.68	3.5193	22.06
2017-12-06	Sebze	12903.69	3.5193	22.06
2017-12-07	Meyve	11540.12	3.6284	25.33
2017-12-07	Sebze	9265.28	3.6284	25.33
2017-12-08	Meyve	14760.69	3.5410000000000004	27.78
2017-12-08	Sebze	14117.17	3.5410000000000004	27.78
2017-12-09	Meyve	13174.87	3.3941	27.33
2017-12-09	Sebze	13152.61	3.3941	27.33
2017-12-10	Meyve	10488.1	3.6727	16.72
2017-12-10	Sebze	11182.64	3.6727	16.72
2017-12-11	Meyve	17386.37	3.8617	16.5
2017-12-11	Sebze	20817.72	3.8617	16.5
2017-12-12	Meyve	15155.33	3.8248	14.06
2017-12-12	Sebze	11867.32	3.8248	14.06
2017-12-13	Meyve	12367.82	3.825	13.83
2017-12-13	Sebze	12525.45	3.825	13.83
2017-12-14	Meyve	11294.19	3.8363	14.17
2017-12-14	Sebze	12043.7	3.8363	14.17
2017-12-15	Meyve	11792.67	3.8296	14.61
2017-12-15	Sebze	13117.1	3.8296	14.61
2017-12-16	Meyve	18037.07	3.8564	15.56
2017-12-16	Sebze	18391.23	3.8564	15.56
2017-12-17	Meyve	21514.5	3.8564	14.22
2017-12-17	Sebze	20596.16	3.8564	14.22
2017-12-18	Meyve	13591.3	3.8564	7.89
2017-12-18	Sebze	16600.83	3.8564	7.89
2017-12-19	Meyve	12053.06	3.848	7.56
2017-12-19	Sebze	14101.39	3.848	7.56
2017-12-20	Meyve	12088.86	3.8322	5.89
2017-12-20	Sebze	13557.8	3.8322	5.89
2017-12-21	Meyve	12054.75	3.8315	5.5
2017-12-21	Sebze	13246.89	3.8315	5.5
2017-12-22	Meyve	13619.91	3.8197	5.72
2017-12-22	Sebze	15053.76	3.8197	5.72
2017-12-23	Meyve	21062.11	3.8087	5.28
2017-12-23	Sebze	21907.5	3.8087	5.28
2017-12-24	Meyve	19996.17	3.8087	5.72
2017-12-24	Sebze	18545.49	3.8087	5.72
2017-12-25	Meyve	14017.15	3.8087	9.0
2017-12-25	Sebze	15794.11	3.8087	9.0
2017-12-26	Meyve	10757.9	3.8061	10.78
2017-12-26	Sebze	12656.28	3.8061	10.78
2017-12-27	Meyve	11263.65	3.8002	12.67
2017-12-27	Sebze	12526.71	3.8002	12.67
2017-12-28	Meyve	12984.12	3.817	13.72
2017-12-28	Sebze	14688.95	3.817	13.72
2017-12-29	Meyve	18650.91	3.8078	12.89
2017-12-29	Sebze	19798.2	3.8078	12.89
2017-12-30	Meyve	35063.44	3.7692	9.61
2017-12-30	Sebze	33317.89	3.7692	9.61
2017-12-31	Meyve	35460.41	3.7692	6.78
2017-12-31	Sebze	25624.65	3.7692	6.78
